CustomerID,cluster
16309.0,1
16311.0,1
16313.0,1
16315.0,1
16316.0,2
16317.0,1
16318.0,1
16319.0,1
16320.0,1
16321.0,1
16322.0,1
16324.0,1
16325.0,1
16326.0,2
16327.0,2
16330.0,1
16332.0,2
16337.0,1
16338.0,1
16339.0,1
16340.0,1
16341.0,2
16342.0,1
16343.0,1
16344.0,1
16345.0,1
16347.0,1
16348.0,1
16349.0,1
16350.0,1
16351.0,1
16352.0,1
16353.0,2
16354.0,1
16356.0,1
16357.0,1
16358.0,2
16359.0,2
16360.0,2
16361.0,1
16362.0,2
16363.0,1
16364.0,1
16365.0,1
16366.0,1
16367.0,1
16368.0,1
16369.0,1
16370.0,1
16372.0,1
16374.0,1
16376.0,2
16377.0,1
16378.0,1
16379.0,2
16383.0,1
16384.0,1
16385.0,1
16386.0,1
16387.0,1
16389.0,1
16392.0,1
16393.0,2
16394.0,2
16395.0,1
16398.0,2
16399.0,1
16400.0,1
16401.0,2
16402.0,1
16403.0,1
16404.0,1
16405.0,1
16406.0,1
16407.0,1
16409.0,2
16411.0,1
16412.0,1
16413.0,1
16414.0,1
16415.0,1
16416.0,1
16418.0,1
16419.0,1
16423.0,1
16424.0,1
16425.0,1
16426.0,2
16427.0,1
16429.0,1
16430.0,1
16431.0,1
16432.0,1
16433.0,1
16434.0,1
16438.0,1
16440.0,2
16441.0,1
16442.0,1
16444.0,1
16445.0,1
16447.0,1
16448.0,1
16449.0,1
16450.0,1
16451.0,1
16455.0,1
16456.0,1
16457.0,1
16458.0,2
16460.0,1
16461.0,1
16462.0,1
16463.0,2
16464.0,1
16466.0,1
16468.0,1
16469.0,1
16470.0,1
16471.0,1
16473.0,1
16474.0,2
16475.0,1
16477.0,2
16478.0,1
16479.0,1
16480.0,1
16482.0,1
16483.0,1
16484.0,1
16485.0,1
16488.0,1
16491.0,1
16493.0,2
16494.0,1
16495.0,1
16496.0,2
16497.0,2
16498.0,1
16499.0,1
16500.0,1
16503.0,1
16504.0,1
16505.0,1
16506.0,1
16509.0,1
16510.0,1
16511.0,1
16513.0,1
16515.0,1
16516.0,1
16517.0,1
16518.0,1
16519.0,1
16520.0,1
16525.0,2
16526.0,1
16527.0,1
16528.0,1
16529.0,1
16531.0,1
16533.0,2
16535.0,1
16536.0,1
16539.0,1
16542.0,1
16545.0,1
16546.0,1
16549.0,2
16550.0,2
16551.0,1
16552.0,1
16553.0,2
16554.0,2
16555.0,1
16556.0,2
16557.0,1
16558.0,2
16560.0,1
16561.0,1
16563.0,1
16565.0,1
16566.0,1
16567.0,1
16569.0,1
16570.0,2
16571.0,2
16572.0,1
16573.0,1
16574.0,1
16581.0,1
16582.0,1
16583.0,1
16584.0,1
16586.0,1
16587.0,1
16589.0,1
16591.0,1
16592.0,2
16593.0,1
16594.0,1
16595.0,1
16596.0,1
16597.0,1
16598.0,1
16600.0,1
16601.0,1
16602.0,1
16603.0,1
16607.0,2
16609.0,2
16610.0,1
16611.0,1
16612.0,1
16613.0,1
16614.0,1
16616.0,1
16617.0,1
16618.0,2
16619.0,1
16620.0,1
16621.0,1
16623.0,1
16624.0,1
16625.0,1
16626.0,2
16627.0,1
16628.0,2
16629.0,1
16633.0,2
16634.0,1
16637.0,1
16638.0,2
16639.0,1
16641.0,1
16642.0,1
16643.0,1
16644.0,1
16647.0,1
16648.0,1
16650.0,1
16652.0,2
16653.0,2
16654.0,1
16655.0,2
16657.0,1
16658.0,1
16659.0,1
16660.0,1
16665.0,1
16666.0,1
16667.0,1
16668.0,1
16669.0,1
16670.0,2
16671.0,2
16672.0,2
16674.0,1
16676.0,1
16678.0,2
16679.0,1
16680.0,1
16681.0,1
16682.0,1
16685.0,1
16686.0,2
16688.0,1
16689.0,1
16690.0,1
16692.0,1
16693.0,1
16696.0,1
16697.0,1
16698.0,2
16700.0,2
16701.0,2
16706.0,1
16708.0,1
16709.0,2
16710.0,2
16711.0,1
16712.0,2
16714.0,1
16715.0,1
16716.0,1
16717.0,2
16718.0,1
16719.0,2
16720.0,1
16721.0,1
16722.0,2
16723.0,1
16725.0,1
16726.0,1
16727.0,1
16728.0,1
16729.0,2
16730.0,1
16732.0,1
16734.0,1
16735.0,2
16739.0,1
16742.0,1
16743.0,2
16744.0,1
16745.0,2
16746.0,2
16747.0,1
16748.0,1
16750.0,1
16751.0,2
16752.0,1
16753.0,1
16755.0,2
16756.0,1
16757.0,1
16758.0,1
16759.0,1
16761.0,1
16762.0,1
16763.0,1
16764.0,2
16766.0,1
16767.0,2
16768.0,1
16769.0,1
16770.0,1
16771.0,2
16773.0,1
16774.0,1
16775.0,1
16776.0,1
16777.0,1
16778.0,1
16780.0,1
16781.0,1
16782.0,2
16784.0,1
16788.0,1
16789.0,1
16790.0,2
16791.0,2
16792.0,1
16793.0,1
16794.0,2
16795.0,1
16796.0,1
16800.0,2
16801.0,1
16803.0,1
16804.0,1
16805.0,1
16806.0,1
16807.0,1
16808.0,1
16809.0,1
16810.0,1
16811.0,1
16812.0,1
16813.0,2
16814.0,2
16816.0,1
16817.0,2
16818.0,2
16820.0,1
16823.0,1
16824.0,1
16825.0,1
16826.0,1
16828.0,1
16829.0,1
16830.0,1
16832.0,1
16833.0,1
16834.0,1
16835.0,1
16836.0,1
16837.0,2
16838.0,1
16841.0,2
16842.0,1
16843.0,2
16846.0,1
16847.0,1
16848.0,1
16849.0,1
16850.0,1
16851.0,1
16852.0,1
16855.0,1
16856.0,1
16858.0,1
16859.0,2
16861.0,1
16863.0,1
16866.0,1
16869.0,1
16871.0,2
16872.0,1
16875.0,2
16877.0,1
16878.0,1
16880.0,1
16882.0,1
16883.0,1
16884.0,1
16885.0,1
16887.0,1
16889.0,1
16891.0,1
16892.0,1
16893.0,1
16895.0,1
16897.0,1
16898.0,1
16899.0,1
16900.0,2
16902.0,2
16903.0,1
16904.0,2
16905.0,2
16906.0,1
16907.0,1
16909.0,1
16910.0,2
16912.0,2
16913.0,1
16914.0,1
16915.0,1
16916.0,1
16917.0,1
16918.0,1
16919.0,2
16921.0,1
16924.0,1
16926.0,1
16927.0,1
16928.0,2
16929.0,1
16930.0,1
16931.0,2
16932.0,1
16933.0,2
16934.0,1
16936.0,1
16938.0,2
16940.0,2
16942.0,2
16943.0,1
16945.0,2
16947.0,1
16948.0,1
16949.0,1
16950.0,1
16951.0,2
16952.0,1
16954.0,1
16955.0,1
16956.0,1
16957.0,1
16959.0,1
16960.0,1
16961.0,1
16963.0,1
16965.0,1
16966.0,2
16967.0,1
16968.0,1
16969.0,1
16971.0,1
16976.0,1
16978.0,1
16979.0,2
16980.0,1
16982.0,1
16983.0,2
16985.0,2
16986.0,2
16987.0,1
16988.0,1
16989.0,1
16992.0,2
16996.0,2
16997.0,1
16998.0,1
16999.0,1
17001.0,2
17002.0,1
17004.0,1
17006.0,1
17007.0,1
17010.0,1
17011.0,1
17014.0,1
17015.0,2
17018.0,1
17019.0,1
17022.0,1
17024.0,1
17025.0,1
17026.0,1
17027.0,1
17029.0,1
17030.0,1
17031.0,1
17033.0,1
17034.0,1
17035.0,1
17037.0,2
17038.0,1
17040.0,1
17041.0,1
17042.0,1
17043.0,2
17044.0,2
17045.0,1
17046.0,1
17047.0,1
17048.0,2
17049.0,2
17050.0,2
17051.0,1
17052.0,1
17053.0,1
17054.0,2
17058.0,1
17059.0,2
17060.0,1
17061.0,2
17062.0,1
17063.0,2
17064.0,1
17068.0,2
17069.0,2
17070.0,1
17071.0,2
17073.0,1
17075.0,1
17076.0,1
17078.0,1
17079.0,1
17080.0,1
17081.0,1
17082.0,2
17083.0,1
17085.0,1
17086.0,2
17088.0,2
17090.0,2
17091.0,2
17092.0,1
17094.0,1
17095.0,2
17096.0,1
17097.0,1
17100.0,1
17101.0,1
17105.0,1
17109.0,2
17110.0,1
17111.0,1
17114.0,1
17115.0,1
17117.0,1
17118.0,1
17119.0,1
17120.0,1
17122.0,1
17123.0,1
17124.0,1
17125.0,1
17126.0,2
17128.0,1
17131.0,2
17133.0,2
17134.0,1
17135.0,1
17138.0,1
17140.0,1
17142.0,1
17144.0,1
17146.0,1
17147.0,2
17148.0,1
17152.0,2
17153.0,1
17154.0,1
17155.0,1
17157.0,1
17158.0,1
17159.0,2
17160.0,2
17162.0,2
17163.0,1
17164.0,2
17165.0,1
17166.0,1
17169.0,1
17171.0,1
17172.0,1
17173.0,2
17174.0,1
17175.0,1
17176.0,1
17179.0,1
17180.0,1
17181.0,1
17183.0,2
17186.0,1
17187.0,1
17188.0,2
17189.0,1
17190.0,1
17191.0,2
17193.0,2
17194.0,1
17197.0,1
17198.0,1
17201.0,1
17203.0,2
17204.0,2
17205.0,1
17206.0,1
17211.0,2
17212.0,1
17213.0,2
17214.0,1
17217.0,1
17218.0,2
17219.0,1
17220.0,2
17221.0,1
17222.0,1
17223.0,1
17226.0,1
17227.0,1
17228.0,2
17229.0,1
17230.0,2
17231.0,2
17232.0,1
17233.0,1
17234.0,1
17235.0,1
17236.0,1
17237.0,1
17238.0,2
17239.0,1
17242.0,1
17244.0,1
17245.0,1
17247.0,1
17248.0,1
17250.0,1
17251.0,1
17252.0,1
17253.0,1
17254.0,1
17255.0,1
17256.0,1
17259.0,1
17262.0,1
17263.0,1
17265.0,1
17266.0,1
17267.0,1
17268.0,1
17272.0,2
17274.0,1
17277.0,1
17278.0,1
17279.0,1
17282.0,2
17284.0,2
17286.0,1
17287.0,1
17288.0,1
17289.0,1
17290.0,1
17293.0,1
17295.0,1
17297.0,1
17298.0,1
17299.0,1
17301.0,1
17302.0,1
17303.0,1
17306.0,2
17309.0,1
17311.0,1
17312.0,1
17313.0,2
17314.0,2
17315.0,2
17320.0,1
17321.0,1
17323.0,1
17324.0,1
17325.0,1
17329.0,1
17330.0,1
17333.0,1
17334.0,1
17337.0,2
17338.0,2
17339.0,1
17341.0,1
17343.0,1
17344.0,1
17345.0,1
17346.0,2
17348.0,1
17349.0,1
17350.0,2
17351.0,1
17353.0,1
17354.0,2
17356.0,1
17357.0,1
17358.0,1
17359.0,1
17360.0,1
17361.0,1
17362.0,1
17364.0,2
17365.0,2
17367.0,1
17368.0,2
17370.0,1
17371.0,1
17372.0,1
17373.0,1
17374.0,1
17375.0,1
17376.0,1
17377.0,2
17379.0,1
17383.0,1
17384.0,1
17385.0,1
17386.0,2
17387.0,1
17388.0,1
17391.0,1
17392.0,1
17394.0,1
17397.0,1
17398.0,1
17400.0,2
17402.0,1
17403.0,1
17405.0,2
17406.0,2
17408.0,1
17409.0,1
17410.0,1
17411.0,1
17412.0,1
17414.0,1
17415.0,1
17416.0,2
17418.0,1
17419.0,2
17420.0,1
17422.0,2
17423.0,1
17425.0,1
17426.0,2
17427.0,1
17429.0,1
17430.0,1
17431.0,1
17432.0,1
17433.0,1
17434.0,2
17436.0,1
17438.0,1
17440.0,1
17442.0,2
17444.0,2
17446.0,1
17447.0,1
17449.0,2
17451.0,2
17453.0,1
17454.0,1
17455.0,1
17456.0,1
17457.0,1
17458.0,1
17459.0,1
17460.0,1
17461.0,1
17462.0,1
17463.0,2
17464.0,1
17466.0,1
17468.0,1
17469.0,2
17470.0,1
17472.0,1
17475.0,1
17480.0,1
17481.0,2
17483.0,1
17486.0,1
17489.0,1
17490.0,2
17491.0,2
17492.0,1
17495.0,1
17496.0,1
17498.0,1
17499.0,1
17500.0,1
17501.0,1
17502.0,1
17503.0,1
17504.0,2
17505.0,1
17506.0,1
17507.0,1
17508.0,1
17510.0,1
17512.0,2
17513.0,1
17514.0,1
17515.0,1
17516.0,1
17517.0,1
17519.0,1
17520.0,1
17521.0,1
17522.0,1
17523.0,1
17524.0,1
17525.0,1
17526.0,2
17527.0,1
17528.0,2
17530.0,2
17531.0,1
17534.0,1
17535.0,1
17536.0,1
17537.0,1
17538.0,1
17540.0,1
17542.0,1
17545.0,1
17547.0,1
17548.0,1
17549.0,1
17550.0,1
17551.0,1
17552.0,1
17553.0,2
17554.0,2
17555.0,1
17556.0,1
17557.0,1
17560.0,1
17561.0,1
17562.0,1
17564.0,1
17566.0,1
17567.0,2
17569.0,1
17571.0,2
17572.0,1
17573.0,1
17574.0,1
17576.0,2
17578.0,1
17579.0,1
17580.0,1
17582.0,1
17584.0,1
17585.0,1
17588.0,1
17589.0,2
17590.0,2
17591.0,2
17593.0,2
17594.0,1
17595.0,1
17596.0,2
17600.0,1
17601.0,1
17602.0,2
17603.0,1
17604.0,1
17608.0,1
17609.0,1
17612.0,2
17613.0,2
17614.0,1
17615.0,1
17616.0,1
17618.0,1
17619.0,1
17620.0,1
17621.0,1
17623.0,1
17624.0,1
17625.0,2
17628.0,1
17629.0,2
17630.0,1
17631.0,1
17633.0,2
17634.0,2
17636.0,1
17637.0,1
17639.0,1
17640.0,1
17642.0,1
17643.0,1
17644.0,2
17646.0,1
17647.0,1
17648.0,2
17649.0,1
17650.0,1
17651.0,2
17652.0,2
17653.0,2
17654.0,1
17655.0,2
17656.0,2
17658.0,1
17659.0,2
17660.0,1
17663.0,2
17664.0,1
17666.0,1
17667.0,2
17668.0,1
17669.0,2
17670.0,1
17671.0,1
17672.0,2
17673.0,2
17674.0,1
17676.0,1
17678.0,1
17679.0,2
17680.0,1
17682.0,2
17684.0,1
17685.0,2
17686.0,2
17690.0,2
17691.0,1
17692.0,1
17693.0,1
17694.0,1
17695.0,1
17696.0,2
17697.0,1
17698.0,1
17700.0,2
17701.0,1
17702.0,2
17703.0,1
17704.0,1
17705.0,2
17707.0,1
17708.0,1
17709.0,1
17711.0,1
17712.0,1
17714.0,1
17716.0,2
17718.0,1
17719.0,2
17720.0,1
17722.0,2
17723.0,2
17724.0,1
17725.0,2
17727.0,1
17728.0,2
17730.0,2
17731.0,1
17732.0,1
17733.0,1
17734.0,1
17736.0,1
17737.0,1
17738.0,2
17739.0,2
17742.0,1
17744.0,2
17746.0,1
17747.0,1
17749.0,1
17750.0,2
17754.0,2
17757.0,2
17758.0,2
17759.0,1
17760.0,1
17761.0,1
17764.0,1
17765.0,1
17767.0,1
17768.0,2
17769.0,2
17770.0,1
17771.0,1
17772.0,1
17774.0,1
17775.0,1
17777.0,1
17779.0,1
17781.0,1
17783.0,1
17785.0,1
17786.0,1
17787.0,1
17788.0,1
17789.0,1
17790.0,1
17791.0,1
17793.0,1
17795.0,1
17796.0,1
17797.0,1
17799.0,2
17800.0,1
17802.0,1
17805.0,1
17806.0,1
17809.0,2
17812.0,1
17813.0,2
17816.0,1
17817.0,1
17819.0,2
17820.0,1
17824.0,1
17827.0,2
17828.0,2
17829.0,1
17830.0,1
17831.0,1
17832.0,1
17835.0,1
17836.0,1
17837.0,2
17838.0,2
17839.0,1
17843.0,1
17844.0,1
17848.0,1
17849.0,1
17852.0,1
17854.0,1
17855.0,1
17856.0,2
17858.0,2
17859.0,1
17860.0,1
17861.0,2
17862.0,1
17863.0,2
17864.0,1
17866.0,1
17867.0,2
17869.0,1
17870.0,2
17871.0,1
17873.0,1
17874.0,1
17877.0,1
17878.0,1
17879.0,1
17880.0,1
17881.0,1
17883.0,1
17884.0,1
17885.0,1
17886.0,1
17887.0,1
17888.0,2
17889.0,1
17890.0,1
17891.0,1
17892.0,1
17893.0,1
17894.0,1
17895.0,1
17896.0,1
17897.0,1
17898.0,1
17899.0,1
17900.0,1
17901.0,1
17904.0,1
17905.0,1
17906.0,1
17908.0,1
17911.0,1
17912.0,1
17913.0,1
17914.0,1
17917.0,1
17919.0,1
17920.0,2
17921.0,1
17926.0,1
17928.0,1
17929.0,1
17930.0,1
17931.0,1
17932.0,1
17934.0,1
17935.0,1
17936.0,1
17937.0,2
17939.0,1
17940.0,2
17941.0,1
17942.0,1
17946.0,1
17947.0,1
17950.0,1
17951.0,1
17954.0,2
17955.0,1
17957.0,1
17958.0,1
17960.0,1
17961.0,2
17962.0,1
17964.0,1
17965.0,2
17966.0,1
17967.0,1
17968.0,1
17969.0,1
17970.0,1
17972.0,1
17973.0,1
17974.0,1
17975.0,2
17976.0,1
17977.0,1
17978.0,1
17979.0,1
17980.0,1
17984.0,1
17985.0,1
17987.0,1
17988.0,1
17990.0,1
17991.0,1
17994.0,1
17995.0,1
17997.0,2
17999.0,1
18001.0,1
18004.0,1
18005.0,1
18006.0,1
18008.0,2
18009.0,1
18010.0,1
18011.0,1
18013.0,1
18014.0,1
18015.0,1
18016.0,1
18017.0,1
18018.0,1
18019.0,1
18022.0,1
18024.0,1
18027.0,1
18030.0,1
18032.0,1
18033.0,1
18034.0,1
18035.0,1
18036.0,1
18037.0,1
18040.0,1
18041.0,2
18042.0,1
18043.0,1
18044.0,2
18045.0,1
18048.0,1
18050.0,1
18053.0,1
18055.0,2
18056.0,1
18058.0,1
18059.0,1
18061.0,1
18062.0,1
18064.0,1
18065.0,2
18066.0,1
18067.0,1
18069.0,2
18071.0,1
18072.0,1
18073.0,2
18074.0,1
18075.0,2
18077.0,2
18078.0,1
18079.0,2
18080.0,1
18081.0,1
18082.0,1
18084.0,1
18085.0,1
18086.0,1
18088.0,1
18092.0,2
18093.0,2
18094.0,2
18095.0,1
18096.0,1
18097.0,2
18099.0,1
18101.0,1
18104.0,1
18105.0,1
18106.0,1
18108.0,1
18110.0,1
18112.0,1
18114.0,1
18116.0,2
18117.0,1
18119.0,1
18120.0,1
18121.0,1
18122.0,2
18123.0,1
18125.0,1
18126.0,1
18127.0,1
18129.0,1
18130.0,2
18135.0,1
18136.0,1
18138.0,1
18142.0,1
18143.0,1
18144.0,2
18145.0,2
18146.0,1
18147.0,1
18149.0,1
18150.0,1
18151.0,1
18154.0,1
18155.0,1
18156.0,1
18158.0,1
18159.0,1
18160.0,1
18161.0,1
18164.0,1
18165.0,1
18167.0,2
18168.0,1
18169.0,1
18170.0,1
18171.0,2
18172.0,2
18173.0,1
18176.0,1
18177.0,1
18178.0,2
18179.0,1
18180.0,2
18181.0,1
18183.0,1
18185.0,1
18188.0,2
18189.0,1
18190.0,1
18191.0,1
18192.0,1
18193.0,1
18194.0,2
18196.0,1
18198.0,2
18200.0,1
18202.0,1
18203.0,1
18204.0,2
18205.0,1
18209.0,1
18210.0,2
18211.0,1
18212.0,1
18213.0,1
18215.0,1
18216.0,1
18217.0,1
18218.0,1
18219.0,2
18220.0,1
18221.0,1
18222.0,1
18224.0,1
18225.0,2
18226.0,2
18227.0,1
18228.0,1
18229.0,2
18230.0,2
18231.0,2
18232.0,1
18235.0,2
18236.0,1
18237.0,1
18239.0,1
18240.0,1
18241.0,2
18242.0,2
18245.0,2
18246.0,1
18248.0,1
18249.0,1
18250.0,1
18252.0,1
18255.0,1
18256.0,1
18257.0,2
18259.0,2
18260.0,2
18261.0,1
18262.0,1
18263.0,1
18265.0,1
18268.0,1
18269.0,1
18270.0,1
18272.0,2
18273.0,1
18274.0,1
18276.0,1
18277.0,1
18278.0,1
18280.0,1
18281.0,1
18282.0,1
18283.0,2
18287.0,2
